outcome,overlay_cluster,overlay_lisa_class,cell_count,cnpj_clean,emissor_x,cidade_x,uf_x,rota,rota_tag,cohort,X,Y,neea_t0_2022,neea_t1_2023,neea_t2_2026,neea_first,neea_first_origin,delta_neea,vol_pct_t0_2022,vol_pct_t1_2023,vol_pct_t2_2026,vol_pct_first,vol_pct_first_origin,delta_vol_pct,status_t0_2022,status_t1_2023,status_t2_2026,motivo_t0_2022,motivo_t1_2023,motivo_t2_2026,processo_t0_2022,processo_t1_2023,processo_t2_2026,observable_t0_2022,observable_t1_2023,observable_t2_2026,cd_ibge,lisa_class,local_I,p_value,outcome_value,cluster,overlay_cell,lisa_sig,area_1985,area_1995,area_2005,area_2015,area_2024,cidade_y,emissor_y,uf_y,cane_area_total_ha,mean_first_key_year,dominant_first_key_year,share_1985,share_1995,share_2005,share_2015,share_2024,share_old_le_1995,share_mid_2000_2010,share_recent_ge_2015,share_recent_ge_2010,schema,buffer_km,scale_m,area_1990,area_2000,area_2010,area_2020,share_1990,share_2000,share_2010,share_2020,_log_scale,share_cane_slope_le12,neea_residual,neea_fitted,residual_z,local_i,local_p_raw,local_q,local_p_fdr,local_significant_fdr,lisa_residual_class
delta_neea,C0_agroindustrial_intensive,ns,61,08070508009558,RAIZEN ENERGIA S.A - FILIAL DIAMANTE - Jaú​ - SP,Jaú​,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5546571.45248883,7515692.49886498,53.7,56.14,56.43,53.7,t0_2022,2.729999999999997,96.75,97.16,94.59,96.75,t0_2022,-2.1599999999999966,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218356/2019-64,48610.224706/2021-46,48610.228134/2024-17,True,True,True,3525300,ns,0.084933777531861,0.246,0.2977707824501467,0,C0_agroindustrial_intensive × ns,ns,96000.4544809192,13116.49151617686,3324.613219089134,807.1830835305009,,Jaú​,RAIZEN ENERGIA S.A - FILIAL DIAMANTE - Jaú​ - SP,SP,152300.13082346076,1988.4183437076551,1985.0,0.6303373080631064,0.0861226542962125,0.0218293523525785,0.0052999500339638,,0.9235628814053616,0.0711371685606744,0.0052999500339638,0.0239399278610838,pre_renovabio_1985_2015,25,300,31541.80166463291,4670.715797495374,2838.871061616785,,0.2071029190460427,0.0306678383809758,0.01863997782712,,11.933614963829166,0.8650597809967745,1.0195152878721814,1.7104847121278155,0.2628278498932185,0.04143669578224041,0.32,1,0.4989130434782609,False,NS
delta_neea,C1_developed_diversified,ns,72,08070508009710,RAÍZEN ENERGIA S.A. – FILIAL MUNDIAL - Mirandópolis/SP,Mirandópolis,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5288970.0827283,7652807.89013659,60.4,63.35,62.24,60.4,t0_2022,1.840000000000004,90.53,99.04,79.68,90.53,t0_2022,-10.849999999999994,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218362/2019-11,48610.224802/2021-94,48610.231173/2025-82,True,True,True,3530102,ns,0.0105340208311234,0.393,0.1064658998325008,1,C1_developed_diversified × ns,ns,359.01599979400635,10698.110678414738,15791.87323818955,18854.9193196465,,Mirandópolis,RAÍZEN ENERGIA S.A. – FILIAL MUNDIAL - Mirandópolis/SP,SP,98914.66750069038,2005.4894388177431,2010.0,0.003629552713115,0.1081549475798426,0.1596514817994948,0.1906180326544078,,0.2370745577680714,0.5723074095775208,0.1906180326544078,0.5586209848820339,pre_renovabio_1985_2015,25,300,12393.024376293257,4416.834229484259,36400.88965886808,,0.1252900574751136,0.0446529755503998,0.3680029522276261,,11.50202292266457,0.95198384015864,-0.07124357160612793,1.911243571606132,-0.0183663697509186,0.0008383699034251403,0.44,3,0.4989130434782609,False,NS
delta_neea,C0_agroindustrial_intensive,ns,61,08070508012265,RAIZEN ENERGIA S.A - Filial Rafard - Rafard - SP,Rafard,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5662959.43435787,7439874.71607815,60.5,62.93,58.76,60.5,t0_2022,-1.740000000000002,91.34,95.08,74.0,91.34,t0_2022,-17.340000000000003,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218365/2019-55,48610.224848/2021-11,48610.231163/2025-47,True,True,True,3542107,ns,0.0648040715406251,0.402,-0.663052616764329,0,C0_agroindustrial_intensive × ns,ns,38926.881502910685,14087.825519629085,6608.947349525901,1620.439178949244,,Rafard,RAIZEN ENERGIA S.A - Filial Rafard - Rafard - SP,SP,128697.78899854024,1991.5868334204488,1990.0,0.3024673679774888,0.1094643942934316,0.0513524544668041,0.0125910413190363,,0.8340479408210939,0.1533610178598696,0.0125910413190363,0.0572610218151135,pre_renovabio_1985_2015,25,300,54325.41887992035,7379.348843151914,5748.927724453048,,0.4221161785501733,0.0573385828969883,0.0446699804960771,,11.765229984049197,0.810231765308894,-0.9313997438752146,-0.8086002561247874,-0.24011193847265827,0.12192199778357146,0.073,3,0.4989130434782609,False,NS
delta_neea,C1_developed_diversified,ns,72,08070508012427,RAIZEN ENERGIA S.A -Filial Igarapava - Igarapava - SP,Igarapava,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5649443.33226948,7776607.8684645,55.6,54.7,57.71,55.6,t0_2022,2.1099999999999994,95.96,93.91,94.23,95.96,t0_2022,-1.7299999999999898,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218360/2019-22,48610.224822/2021-65,48610.228167/2024-67,True,True,True,3520103,ns,0.0798647017269991,0.108,0.16450221253673,1,C1_developed_diversified × ns,ns,46281.91625884562,6959.669551411797,19280.181761427484,6174.888806189742,,Igarapava,RAIZEN ENERGIA S.A -Filial Igarapava - Igarapava - SP,SP,117211.7741061192,1995.4937203632144,1985.0,0.3948572283953631,0.0593768809020053,0.1644901453668973,0.05268147208999,,0.5652257469909799,0.3820927809190299,0.05268147208999,0.1737521483306036,pre_renovabio_1985_2015,25,300,13009.526765011808,11314.682208842854,14190.908754389891,,0.1109916376936114,0.0965319593115189,0.1210706762406135,,11.671746144265141,0.9158635474909728,0.01953376111542582,2.0904662388845736,0.0050357424704959184,0.003841580687787526,0.017,1,0.4989130434782609,False,NS
delta_neea,C0_agroindustrial_intensive,ns,61,08070508012508,RAIZEN ENERGIA S.A - FILIAL SERRA - Ibaté - SP,Ibaté,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5619330.79134112,7552745.61755515,62.8,64.13,64.23,62.8,t0_2022,1.4300000000000068,95.55,96.71,92.79,95.55,t0_2022,-2.759999999999991,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.205095/2019-12,48610.224845/2021-70,48610.228144/2024-52,True,True,True,3519303,ns,-0.0075006974562739,0.153,0.0183366842445966,0,C0_agroindustrial_intensive × ns,ns,29880.81739730461,11517.3711611729,8414.367607651506,4911.992338853724,,Ibaté,RAIZEN ENERGIA S.A - FILIAL SERRA - Ibaté - SP,SP,84882.93579626644,1995.6608669117795,1985.0,0.3520238445689918,0.1356853536359364,0.0991290832334949,0.0578678422556371,,0.6041818444433024,0.3379503133010605,0.0578678422556371,0.199939318343229,pre_renovabio_1985_2015,25,300,9886.540152673158,8212.40315538668,12059.44398322386,,0.116472646238374,0.0967497539799737,0.1420714760875918,,11.349040141160389,0.8505316549288312,2.7379231994403312,-1.3079231994403244,0.7058280304783447,-0.011778724014110592,0.489,4,0.5,False,NS
delta_neea,C0_agroindustrial_intensive,ns,61,08070508015795,RAIZEN ENERGIA S.A. - Filial Santa Cândida - Bocaina - SP,Bocaina,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5569515.61230622,7544190.86669368,50.0,62.28,65.01,50.0,t0_2022,15.010000000000003,93.74,97.09,97.02,93.74,t0_2022,3.280000000000001,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218366/2019-08,48610.201653/2021-95,48610.221096/2023-91,True,True,True,3506805,ns,0.1654051993058609,0.412,2.937348263961057,0,C0_agroindustrial_intensive × ns,ns,38246.14480642804,18899.11072290832,10836.34663552303,7962.659430227093,,Bocaina,RAIZEN ENERGIA S.A. - Filial Santa Cândida - Bocaina - SP,SP,123673.0999964284,1994.516631876245,1985.0,0.3092519295427426,0.1528150480860762,0.0876208863191427,0.0643847322534734,,0.6808756864379911,0.2547395813085353,0.0643847322534734,0.134754505504535,pre_renovabio_1985_2015,25,300,27060.75132464615,11965.239072691224,8702.848004004536,,0.2188087088091722,0.0967489217383309,0.0703697732510616,,11.725405158902893,0.8993369313778093,11.087865012395847,3.9221349876041565,2.8584168925949114,-0.4130238547328735,0.335,4,0.4989130434782609,False,NS
delta_neea,C0_agroindustrial_intensive,ns,61,08070508015876,RAÍZEN ENERGIA S.A. - Unidade Paraíso - Brotas/SP,Brotas,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,5606895.14907524,7515420.32638828,,66.38,58.18,66.38,t1_2023,-8.199999999999996,,95.35,95.99,95.35,t1_2023,0.6400000000000006,,valido,valido,,sem_motivo,sem_motivo,,48610.224715/2021-37,48610.228236/2024-32,False,True,True,3507902,ns,-0.4227559847002117,0.279,-2.0516251355396107,0,C0_agroindustrial_intensive × ns,ns,7782.536196188832,9454.040372597936,9373.632011163,8433.033183673784,,Brotas,RAÍZEN ENERGIA S.A. - Unidade Paraíso - Brotas/SP,SP,73241.4118630615,2000.3567981240265,2010.0,0.1062586861479368,0.1290805315205287,0.1279826777327662,0.1151402324062364,,0.4331852309885651,0.4516745366051984,0.1151402324062364,0.3358926656354039,pre_renovabio_1985_2015,25,300,14490.52134704216,7539.428870485344,16168.219881910438,,0.1978460133200995,0.1029394256432647,0.2207524332291675,,11.201529929200106,0.8196036247476445,-5.943945507655513,-2.2560544923444823,-1.5323305459390828,-0.4937278781238101,0.157,2,0.4989130434782609,False,NS
delta_neea,C1_developed_diversified,ns,72,08070508016414,RAÍZEN ENERGIA S.A.- filial Araraquara - Araraquara - SP,Araraquara,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,5600776.63963633,7570486.10648195,,64.55,63.14,64.55,t1_2023,-1.4099999999999966,,97.89,92.53,97.89,t1_2023,-5.359999999999999,,valido,valido,,sem_motivo,sem_motivo,,48610.224843/2021-81,48610.228230/2024-65,False,True,True,3503208,ns,-0.346653075891263,0.099,-0.5921193456813799,1,C1_developed_diversified × ns,ns,61933.960479156645,11670.70245421166,6158.528257235359,7003.945965553733,,Araraquara,RAÍZEN ENERGIA S.A.- filial Araraquara - Araraquara - SP,SP,124540.75395940144,1992.4322189362656,1985.0,0.497298743665437,0.0937099068632276,0.0494499034367734,0.0562381850348916,,0.7418258078168186,0.2019360071482897,0.0562381850348916,0.1339980756086692,pre_renovabio_1985_2015,25,300,18782.88247868033,9306.458924704908,9684.27539985881,,0.1508171572881539,0.0747262131377387,0.0777598905737775,,11.732396311829772,0.8956061027906616,0.23822320332753222,-1.6482232033275288,0.06141319612386938,0.016128336134151072,0.206,1,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,ns,61,08070508016767,RAÍZEN ENERGIA S.A. - FILIAL JATAÍ - Jataí - GO,Jataí,GO,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,5251822.50629531,8040545.41416629,,58.16,62.76,58.16,t1_2023,4.600000000000001,,95.27,71.81,95.27,t1_2023,-23.46,,valido,valido,,sem_motivo,sem_motivo,,48610.224830/2021-10,48610.228239/2024-76,False,True,True,5211909,ns,0.1261362178538186,0.328,0.6997259852535191,2,C2_extensive_vulnerable_frontier × ns,ns,0.0,59.63508987426758,17.054923057556152,17667.669627582323,,Jataí,RAÍZEN ENERGIA S.A. - FILIAL JATAÍ - Jataí - GO,GO,22177.365170871508,2013.9275508366595,2015.0,0.0,0.0026890069859423,0.0007690238640231,0.7966532314121622,,0.0026890069859423,0.2006577616018955,0.7966532314121622,0.9953884595208062,pre_renovabio_1985_2015,25,300,0.0,25.58180427551269,4407.423726081848,,0.0,0.0011535096292283,0.1987352281086441,,10.006872550833082,0.9699151549419432,1.5604777098780822,3.039522290121919,0.4022862689479176,-0.04254888201033285,0.373,4,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,HH,6,08070566001173,BRENCO - COMPANHIA BRASILEIRA DE ENERGIA RENOVÁVEL - EM RECUPERAÇÃO JUDICIAL - Usina Água Emendada - Perolândia - GO,COMPANHIA BRASILEIRA DE ENERGIA RENOVÁVEL,GO,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5184865.44292399,8059566.8018377,58.4,59.33,60.91,58.4,t0_2022,2.509999999999998,97.96,97.09,92.58,97.96,t0_2022,-5.379999999999996,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.215179/2019-64,48610.215179/2019-64,48610.225526/2024-24,True,True,True,5213103,HH,0.2116113385741035,0.022,0.2504819350615151,2,C2_extensive_vulnerable_frontier × HH,sig,0.0,8.541633605957031,8.537943840026855,8331.711903059717,,Perolândia,BRENCO - COMPANHIA BRASILEIRA DE ENERGIA RENOVÁVEL - EM RECUPERAÇÃO JUDICIAL - Usina Água Emendada - Perolândia - GO,GO,9116.754495108362,2014.550714326493,2015.0,0.0,0.0009369160495152,0.0009365113258899,0.913890124773036,,0.0009369160495152,0.0851729591774488,0.913890124773036,0.9981265726245948,pre_renovabio_1985_2015,25,300,0.0,0.0,767.9630146026611,,0.0,0.0,0.0842364478515589,,9.11797883511021,0.9746314915353216,0.6128821294735509,1.897117870526447,0.1579990945145807,0.11457923520141897,0.023,1,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,ns,61,08070566001254,BRENCO - COMPANHIA BRASILEIRA DE ENERGIA RENOVÁVEL - EM RECUPERAÇÃO JUDICIAL (Usina Morro Vermelho) - Mineiros-GO,COMPANHIA BRASILEIRA DE ENERGIA RENOVÁVEL,GO,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5101602.13096546,8039652.13373141,54.7,59.01,63.38,54.7,t0_2022,8.68,100.0,94.16,93.69,100.0,t0_2022,-6.310000000000002,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.215183/2019-22,48610.215183/2019-22,48610.225530/2024-92,True,True,True,5216452,ns,0.580213028105386,0.159,1.576719155006329,2,C2_extensive_vulnerable_frontier × ns,ns,0.0,34.10522556304932,8.530265808105469,21947.28753803104,,Mineiros,BRENCO - COMPANHIA BRASILEIRA DE ENERGIA RENOVÁVEL - EM RECUPERAÇÃO JUDICIAL (Usina Morro Vermelho) - Mineiros-GO,GO,25482.181155227216,2014.264573038745,2015.0,0.0,0.0013383950673332,0.0003347541466777,0.8612797862293253,,0.0013383950673332,0.1373818187033413,0.8612797862293253,0.9963192312201724,pre_renovabio_1985_2015,25,300,0.0,51.15852546691895,3441.099600358103,,0.0,0.0020076195658166,0.1350394449908469,,10.145773950999347,0.9555561931648352,4.248138189904587,4.431861810095413,1.095156727695238,0.8642537591142299,0.017,1,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,ns,61,08070566001688,BRENCO - Companhia Brasileira de Energia Renovável - Em Recuperação Judicial – Usina Costa Costa - Costa Rica - MS,Costa Rica,MS,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5087844.23129958,7957345.60249722,62.3,62.06,62.34,62.3,t0_2022,0.0400000000000062,97.3,98.66,93.3,97.3,t0_2022,-4.0,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.215176/2019-21,48610.220021/2021-21,48610.225517/2024-33,True,True,True,5003256,ns,-0.1900041142991727,0.054,-0.2804428515290325,2,C2_extensive_vulnerable_frontier × ns,ns,0.0,0.0,50.9444465637207,25676.202124434825,,Costa Rica,BRENCO - Companhia Brasileira de Energia Renovável - Em Recuperação Judicial – Usina Costa Costa - Costa Rica - MS,MS,27255.431051093456,2014.7009452225927,2015.0,0.0,0.0,0.0018691484448812,0.9420581929635168,,0.0,0.0579418070364832,0.9420581929635168,0.9981308515551188,pre_renovabio_1985_2015,25,300,0.0,0.0,1528.2844800949097,,0.0,0.0,0.0560726585916019,,10.213044774122318,0.9869963202271104,-0.25619375050241194,0.29619375050241814,-0.0660459469332283,-0.06170740327526575,0.008,2,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,ns,61,08070566001769,BRENCO - COMPANHIA BRASILEIRA DE ENERGIA RENOVÁVEL - EM RECUPERAÇÃO JUDICIAL - Usina Alto Taquari Alto Taquari - MT,COMPANHIA BRASILEIRA DE ENERGIA RENOVÁVEL,MT,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5072420.43125302,8038016.58791523,59.9,61.71,65.62,59.9,t0_2022,5.720000000000006,100.0,99.72,99.24,100.0,t0_2022,-0.7600000000000051,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.215178/2019-10,48610.220020/2021-86,48610.225489/2024-54,True,True,True,5100607,ns,0.4458098792607399,0.104,0.9404692083229192,2,C2_extensive_vulnerable_frontier × ns,ns,0.0,34.10522556304932,0.0,24892.971505505426,,Alto Taquari,BRENCO - COMPANHIA BRASILEIRA DE ENERGIA RENOVÁVEL - EM RECUPERAÇÃO JUDICIAL - Usina Alto Taquari Alto Taquari - MT,MT,30082.92439890842,2014.0892176777695,2015.0,0.0,0.0011337071193878,0.0,0.8274784450945428,,0.0014168278765731,0.171104727028884,0.8274784450945428,0.996032519546542,pre_renovabio_1985_2015,25,300,8.51710033416748,76.73108863830566,5070.599478867474,,0.0002831207571853,0.0025506525768847,0.1685540744519992,,10.31174623494315,0.9744342715534806,6.700398810558266,-0.9803988105582597,1.7273418395526505,1.2266489160856016,0.026,1,0.4989130434782609,False,NS
delta_neea,C0_agroindustrial_intensive,HH,1,08110543000173,DA MATA S.A. - AÇÚCAR E ÁLCOOL - Valparaíso/SP,Valparaíso,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5327944.83619462,7667998.52699712,63.5,62.85,64.97,63.5,t0_2022,1.4699999999999989,97.88,99.49,58.06,97.88,t0_2022,-39.81999999999999,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.208909/2019-71,48610.217665/2022-12,48610.226235/2025-34,True,True,True,3556305,HH,0.0233917038527704,0.017,0.0269346564970734,0,C0_agroindustrial_intensive × HH,sig,559.5782165527344,15360.690835836824,13214.972945089905,14013.529835132524,,Valparaíso,DA MATA S.A. - AÇÚCAR E ÁLCOOL - Valparaíso/SP,SP,99878.87670905545,2003.7865546247565,2010.0,0.0056025681804849,0.1537931877285936,0.1323099876622038,0.1403052406761999,,0.3155697489144686,0.5441250104093315,0.1403052406761999,0.4838222874468098,pre_renovabio_1985_2015,25,300,15598.482992546233,6821.525122036654,34310.096761860565,,0.15617399300539,0.0682979759765178,0.3435170467706098,,11.511723510002234,0.908573708465059,1.1941492296270546,0.27585077037294425,0.3078479334326984,0.15046228858946084,0.07,1,0.4989130434782609,False,NS
delta_neea,C1_developed_diversified,ns,72,08164344000148,BP BIOENERGIA ITUIUTABA LTDA - Ituiutaba - MG,Ituiutaba,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5455406.60076464,7890697.43292394,62.0,,69.47,62.0,t0_2022,7.469999999999999,100.0,98.1,92.91,100.0,t0_2022,-7.090000000000003,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.213286/2019-58,48610.219712/2021-81,48610.228202/2025-29,True,True,True,3134202,ns,0.4783717799932361,0.166,1.3166304943688534,1,C1_developed_diversified × ns,ns,0.0,76.18522548675537,2536.0908315845563,17946.046967356808,,Ituiutaba,BP BIOENERGIA ITUIUTABA LTDA - Ituiutaba - MG,MG,28167.9655541663,2012.6406645476388,2015.0,0.0,0.0027046761804736,0.0900345758627017,0.6371083823163233,,0.005411393276588,0.3574802244070887,0.6371083823163233,0.9045540308607104,pre_renovabio_1985_2015,25,300,76.24271392822266,0.0,7533.39981580996,,0.0027067170961143,0.0,0.267445648544387,,10.245976138654324,0.986610781395582,5.269992718720772,2.200007281279227,1.3585876265812888,0.1723159272733449,0.339,1,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,ns,61,08195806000194,BP BIOENERGIA TROPICAL - Edéia - GO,Edéia,GO,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5412152.61339106,8039594.33635904,64.2,59.88,65.29,64.2,t0_2022,1.0900000000000034,96.43,85.23,85.28,96.43,t0_2022,-11.150000000000006,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.213290/2019-16,48610.219714/2021-71,48610.216462/2024-71,True,True,True,5207402,ns,-0.0308151957226882,0.082,-0.0547460799014716,2,C2_extensive_vulnerable_frontier × ns,ns,0.0,110.85393047332764,1397.443124591603,37162.95024695304,,Edéia,BP BIOENERGIA TROPICAL - Edéia - GO,GO,63398.67272302964,2012.7487392188864,2015.0,0.0,0.0017485213130189,0.022042151114056,0.5861786793125332,,0.0029587958649722,0.4108625248224946,0.5861786793125332,0.9728480418838454,pre_renovabio_1985_2015,25,300,76.7298002243042,136.3712511062622,24514.32436968111,,0.0012102745519533,0.0021510111371263,0.3866693625713122,,11.05721397831467,0.9983488211368564,-1.1673426269066631,2.2573426269066665,-0.30093727516196844,0.055519184873209025,0.274,3,0.4989130434782609,False,NS
delta_neea,C0_agroindustrial_intensive,ns,61,08322396000103,CERRADINHO BIOENERGIA S.A. - Chapadão do Céu/GO,Chapadão do Céu,GO,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5146922.17573628,7956460.94242351,63.8,67.47,68.21,63.8,t0_2022,4.409999999999997,95.62,98.02,98.74,95.62,t0_2022,3.1199999999999903,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.211040/2019-41,48610.213750/2022-10,48610.236907/2023-58,True,True,True,5205471,ns,0.3432529273025791,0.081,0.6588856170542451,0,C0_agroindustrial_intensive × ns,ns,0.0,8.493795394897461,0.0,19287.1011815576,,Chapadão do Céu,CERRADINHO BIOENERGIA S.A. - Chapadão do Céu/GO,GO,22123.104809334694,2014.3456109090828,2015.0,0.0,0.000383933243914,0.0,0.8718080643644347,,0.0007674539479387,0.1274244816876265,0.8718080643644347,0.9992325460520612,pre_renovabio_1985_2015,25,300,8.484668731689453,0.0,2819.0251636505127,,0.0003835207040247,0.0,0.1274244816876265,,10.004423008462537,0.946060410516047,3.485654513092161,0.9243454869078356,0.8985908225645575,0.4872662493892843,0.049,1,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,ns,61,08355201000113,BIOENERGÉTICA AROEIRA S.A. - Tupaciguara – MG,Tupaciguara,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5568092.54534775,7917204.86392269,63.99,63.99,70.47,63.99,t0_2022,6.479999999999997,100.0,100.0,98.83,100.0,t0_2022,-1.1700000000000017,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218206/2020-94,48610.218206/2020-94,48610.236926/2023-84,True,True,True,3169604,ns,0.0787666123267041,0.387,1.1038306811200094,2,C2_extensive_vulnerable_frontier × ns,ns,0.0,0.0,1541.1008371016558,11308.2890335083,,Tupaciguara,BIOENERGÉTICA AROEIRA S.A. - Tupaciguara – MG,MG,15252.584966435152,2013.123995448005,2015.0,0.0,0.0,0.1010386659371511,0.7414014777425156,,0.0,0.2585985222574843,0.7414014777425156,0.8911794729606832,pre_renovabio_1985_2015,25,300,0.0,118.69349765777588,2284.50159816742,,0.0,0.0077818611021654,0.1497779952181676,,9.632569834174879,0.9933652367030994,5.694580366057409,0.7854196339425883,1.468044993006411,-0.35852837952656025,0.237,4,0.4989130434782609,False,NS
