outcome,overlay_cluster,overlay_lisa_class,cell_count,cnpj_clean,emissor_x,cidade_x,uf_x,rota,rota_tag,cohort,X,Y,neea_t0_2022,neea_t1_2023,neea_t2_2026,neea_first,neea_first_origin,delta_neea,vol_pct_t0_2022,vol_pct_t1_2023,vol_pct_t2_2026,vol_pct_first,vol_pct_first_origin,delta_vol_pct,status_t0_2022,status_t1_2023,status_t2_2026,motivo_t0_2022,motivo_t1_2023,motivo_t2_2026,processo_t0_2022,processo_t1_2023,processo_t2_2026,observable_t0_2022,observable_t1_2023,observable_t2_2026,cd_ibge,lisa_class,local_I,p_value,outcome_value,cluster,overlay_cell,lisa_sig,area_1985,area_1995,area_2005,area_2015,area_2024,cidade_y,emissor_y,uf_y,cane_area_total_ha,mean_first_key_year,dominant_first_key_year,share_1985,share_1995,share_2005,share_2015,share_2024,share_old_le_1995,share_mid_2000_2010,share_recent_ge_2015,share_recent_ge_2010,schema,buffer_km,scale_m,area_1990,area_2000,area_2010,area_2020,share_1990,share_2000,share_2010,share_2020
delta_neea,C0_agroindustrial_intensive,ns,61,44346583000182,Usina Açucareira Guaíra Ltda. - Guaíra - SP,Guaíra,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5603715.23003702,7730571.00786188,53.66,53.66,67.94,53.66,t0_2022,14.28,99.43,99.43,99.62,99.43,t0_2022,0.1899999999999977,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.204335/2020-03,48610.204335/2020-03,48610.221681/2023-91,True,True,True,3517406,ns,-0.6960818271446981,0.287,2.7804352703533235,0,C0_agroindustrial_intensive × ns,ns,89357.18823480791,14389.159222139095,8246.730662536622,4664.171514612085,545.0952417448455,Guaíra,Usina Açucareira Guaíra Ltda. - Guaíra - SP,SP,156650.23990467296,1992.0675070685754,1985.0,0.5704248412845382,0.09185532834737688,0.052644226191769894,0.029774429438795585,0.0034796961822500536,0.7437448750889878,0.2111718093722164,0.045083315538795576,0.13187024602691302,5y_1985_2024,25,300,12761.465653613968,11238.190455171172,13595.193481553772,1853.0454384934667,0.08146470545707277,0.07174065269232908,0.08678693048811743,0.01182918991774994
delta_neea,C0_agroindustrial_intensive,ns,61,44346583000182,Usina Açucareira Guaíra Ltda. - Guaíra - SP,Guaíra,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5603715.23003702,7730571.00786188,53.66,53.66,67.94,53.66,t0_2022,14.28,99.43,99.43,99.62,99.43,t0_2022,0.1899999999999977,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.204335/2020-03,48610.204335/2020-03,48610.221681/2023-91,True,True,True,3517406,ns,-0.6960818271446981,0.287,2.7804352703533235,0,C0_agroindustrial_intensive × ns,ns,89357.18823480791,14389.159222139095,8246.730662536622,4664.171514612085,,Guaíra,Usina Açucareira Guaíra Ltda. - Guaíra - SP,SP,154252.09922443464,1991.6191084476548,1985.0,0.5792931745116444,0.09328339318872458,0.05346268027469593,0.030237329268535795,,0.755307796110079,0.21445487462138496,0.030237329268535795,0.11837352676542014,pre_renovabio_1985_2015,25,300,12761.465653613968,11238.190455171172,13595.193481553772,,0.0827312284097101,0.0728559968498047,0.08813619749688434,
delta_neea,C0_agroindustrial_intensive,ns,61,05553456000100,Usina Ouroeste Açúcar e Álcool Ltda. - Ouroeste - SP,Ouroeste,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5373059.22220696,7789234.84327185,55.3,61.02,64.72,55.3,t0_2022,9.420000000000002,97.83,93.71,98.04,97.83,t0_2022,0.2100000000000079,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218816/2019-54,48610.219698/2021-16,48610.216456/2024-13,True,True,True,3534757,ns,0.6536702461935843,0.159,1.7357816416771823,0,C0_agroindustrial_intensive × ns,ns,0.0,970.8796113519107,7910.419911896949,50736.34375795103,12369.383174742907,Ouroeste,Usina Ouroeste Açúcar e Álcool Ltda. - Ouroeste - SP,SP,71987.0264559428,2015.17784672957,2015.0,0.0,0.013486869220054595,0.10988674350562669,0.704798437382359,0.17182794989195954,0.013486869220054595,0.10988674350562669,0.8766263872743186,0.8766263872743186,10y_1985_2024,25,300,,,,,,,,
delta_neea,C0_agroindustrial_intensive,ns,61,05553456000100,Usina Ouroeste Açúcar e Álcool Ltda. - Ouroeste - SP,Ouroeste,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5373059.22220696,7789234.84327185,55.3,61.02,64.72,55.3,t0_2022,9.420000000000002,97.83,93.71,98.04,97.83,t0_2022,0.2100000000000079,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218816/2019-54,48610.219698/2021-16,48610.216456/2024-13,True,True,True,3534757,ns,0.6536702461935843,0.159,1.7357816416771823,0,C0_agroindustrial_intensive × ns,ns,0.0,706.9142818450928,6647.927713992551,27443.369683613495,4315.563901194404,Ouroeste,Usina Ouroeste Açúcar e Álcool Ltda. - Ouroeste - SP,SP,75008.44380125905,2012.9697914374447,2015.0,0.0,0.009424462714066158,0.08862905797121685,0.3658704046217373,0.057534374564933516,0.015972436598724514,0.4345961272740668,0.5494314361272086,0.8744148363581785,5y_1985_2024,25,300,491.1533311395084,1573.95236232234,24376.49911256678,9453.063414584889,0.006547973884658358,0.020983669071880148,0.32498340023096983,0.12602665694053786
delta_neea,C0_agroindustrial_intensive,ns,61,05553456000100,Usina Ouroeste Açúcar e Álcool Ltda. - Ouroeste - SP,Ouroeste,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5373059.22220696,7789234.84327185,55.3,61.02,64.72,55.3,t0_2022,9.420000000000002,97.83,93.71,98.04,97.83,t0_2022,0.2100000000000079,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218816/2019-54,48610.219698/2021-16,48610.216456/2024-13,True,True,True,3534757,ns,0.6536702461935843,0.159,1.7357816416771823,0,C0_agroindustrial_intensive × ns,ns,0.0,706.9142818450928,6647.927713992551,27443.369683613495,,Ouroeste,Usina Ouroeste Açúcar e Álcool Ltda. - Ouroeste - SP,SP,61239.816485479765,2011.1073009239094,2015.0,0.0,0.01154337688148862,0.10855564395051387,0.44812952191194827,,0.019563540221722714,0.5323069378663291,0.44812952191194827,0.8461793612406889,pre_renovabio_1985_2015,25,300,491.1533311395084,1573.95236232234,24376.49911256678,,0.008020163340234095,0.02570145458707459,0.3980498393287406,
delta_neea,C0_agroindustrial_intensive,ns,61,49213747011828,BIOSEV BIOENERGIA S.A. - Usina Santa Elisa - Sertãozinho - SP,Sertãozinho,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5615281.36045109,7653041.04163243,54.6,51.9,51.9,54.6,t0_2022,-2.700000000000003,98.86,97.67,97.67,98.86,t0_2022,-1.1899999999999975,valido,valido,cancelado,sem_motivo,sem_motivo,renovacao,48610.210071/2019-85,48610.233259/2022-05,48610.233259/2022-05,True,True,True,3551702,ns,0.4397283250805963,0.099,-0.8694039508238138,0,C0_agroindustrial_intensive × ns,ns,149694.35061425602,15321.88155108807,2985.6881972855213,1420.9293269998886,931.3130764605953,Sertãozinho,BIOSEV BIOENERGIA S.A. - Usina Santa Elisa - Sertãozinho - SP,SP,170354.16276609007,1986.7133814901217,1985.0,0.878724348050117,0.08994133927989915,0.017526358903158186,0.008341030849659592,0.00546692291716618,0.9686656873300162,0.017526358903158186,0.01380795376682577,0.01380795376682577,10y_1985_2024,25,300,,,,,,,,
delta_neea,C0_agroindustrial_intensive,ns,61,49213747011828,BIOSEV BIOENERGIA S.A. - Usina Santa Elisa - Sertãozinho - SP,Sertãozinho,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5615281.36045109,7653041.04163243,54.6,51.9,51.9,54.6,t0_2022,-2.700000000000003,98.86,97.67,97.67,98.86,t0_2022,-1.1899999999999975,valido,valido,cancelado,sem_motivo,sem_motivo,renovacao,48610.210071/2019-85,48610.233259/2022-05,48610.233259/2022-05,True,True,True,3551702,ns,0.4397283250805963,0.099,-0.8694039508238138,0,C0_agroindustrial_intensive × ns,ns,149694.35061425602,4372.7703862919525,878.571000589109,552.9702130747776,361.47429534687717,Sertãozinho,BIOSEV BIOENERGIA S.A. - Usina Santa Elisa - Sertãozinho - SP,SP,171795.38106342766,1986.2847530648983,1985.0,0.871352592180509,0.025453364108069386,0.0051140548433297895,0.003218772295575388,0.002104097869857276,0.9696478424143026,0.02271891006191445,0.00763324752378289,0.011650234994743389,5y_1985_2024,25,300,12513.899584347595,2334.332917542551,690.0998933006736,396.9121586780922,0.07284188612572422,0.01358786774762416,0.004016987470960499,0.0023103773583502247
delta_neea,C0_agroindustrial_intensive,ns,61,49213747011828,BIOSEV BIOENERGIA S.A. - Usina Santa Elisa - Sertãozinho - SP,Sertãozinho,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5615281.36045109,7653041.04163243,54.6,51.9,51.9,54.6,t0_2022,-2.700000000000003,98.86,97.67,97.67,98.86,t0_2022,-1.1899999999999975,valido,valido,cancelado,sem_motivo,sem_motivo,renovacao,48610.210071/2019-85,48610.233259/2022-05,48610.233259/2022-05,True,True,True,3551702,ns,0.4397283250805963,0.099,-0.8694039508238138,0,C0_agroindustrial_intensive × ns,ns,149694.35061425602,4372.7703862919525,878.571000589109,552.9702130747776,,Sertãozinho,BIOSEV BIOENERGIA S.A. - Usina Santa Elisa - Sertãozinho - SP,SP,171036.9946094027,1986.126804290057,1985.0,0.8752162124697824,0.02556622557756029,0.005136730814263324,0.0032330444903899067,,0.9739473086820589,0.022819646827551117,0.0032330444903899067,0.0072678434815476685,pre_renovabio_1985_2015,25,300,12513.899584347593,2334.332917542551,690.0998933006736,,0.07316487063471616,0.01364811702213003,0.004034798991157762,
delta_neea,C0_agroindustrial_intensive,ns,61,71324792000440,USINA SÃO FRANCISCO S.A. - Barrinha - SP,Barrinha,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5610674.78848055,7646256.90949264,71.6,65.0,67.25,71.6,t0_2022,-4.349999999999994,93.56,92.34,98.1,93.56,t0_2022,4.539999999999992,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218379/2019-79,48610.223728/2022-70,48610.225304/2025-92,True,True,True,3505609,ns,0.4296705562385584,0.168,-1.2240703062385514,0,C0_agroindustrial_intensive × ns,ns,148483.6040889553,13815.662523819417,2588.8325862323536,1324.1628223980174,1423.5340434953278,Barrinha,USINA SÃO FRANCISCO S.A. - Barrinha - SP,SP,167635.7960649004,1986.7011640474489,1985.0,0.8857511794883575,0.08241475179006914,0.015443196781372898,0.007899045749664147,0.008491826190536327,0.9681659312784267,0.015443196781372898,0.016390871940200474,0.016390871940200474,10y_1985_2024,25,300,,,,,,,,
delta_neea,C0_agroindustrial_intensive,ns,61,71324792000440,USINA SÃO FRANCISCO S.A. - Barrinha - SP,Barrinha,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5610674.78848055,7646256.90949264,71.6,65.0,67.25,71.6,t0_2022,-4.349999999999994,93.56,92.34,98.1,93.56,t0_2022,4.539999999999992,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218379/2019-79,48610.223728/2022-70,48610.225304/2025-92,True,True,True,3505609,ns,0.4296705562385584,0.168,-1.2240703062385514,0,C0_agroindustrial_intensive × ns,ns,148483.6040889553,3745.07336101906,705.9260914335064,395.1658142314238,563.912770095526,Barrinha,USINA SÃO FRANCISCO S.A. - Barrinha - SP,SP,169052.01408918042,1986.3033210088486,1985.0,0.8783308787473267,0.022153379131250175,0.004175792256820481,0.0023375398179104863,0.00333573529504383,0.9686038386368119,0.021702190228032638,0.009693971135155636,0.015077297857075454,5y_1985_2024,25,300,11515.752326090196,2052.8106519212906,910.0622248406504,679.7067605934891,0.06811958075823493,0.012143071249292342,0.005383326721919817,0.00402069602220132
delta_neea,C0_agroindustrial_intensive,ns,61,71324792000440,USINA SÃO FRANCISCO S.A. - Barrinha - SP,Barrinha,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5610674.78848055,7646256.90949264,71.6,65.0,67.25,71.6,t0_2022,-4.349999999999994,93.56,92.34,98.1,93.56,t0_2022,4.539999999999992,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218379/2019-79,48610.223728/2022-70,48610.225304/2025-92,True,True,True,3505609,ns,0.4296705562385584,0.168,-1.2240703062385514,0,C0_agroindustrial_intensive × ns,ns,148483.6040889553,3745.07336101906,705.9260914335064,395.1658142314238,,Barrinha,USINA SÃO FRANCISCO S.A. - Barrinha - SP,SP,167808.39455849142,1986.0401547989022,1985.0,0.8848401444970606,0.022317556704314186,0.004206738842182584,0.002354863207356915,,0.9757821127297042,0.021863024062938927,0.002354863207356915,0.007778085491528392,pre_renovabio_1985_2015,25,300,11515.752326090196,2052.8106519212906,910.0622248406503,,0.06862441152832946,0.012233062936584865,0.005423222284171477,
delta_neea,C0_agroindustrial_intensive,ns,61,08070508015876,RAÍZEN ENERGIA S.A. - Unidade Paraíso - Brotas/SP,Brotas,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,5606895.14907524,7515420.32638828,,66.38,58.18,66.38,t1_2023,-8.199999999999996,,95.35,95.99,95.35,t1_2023,0.6400000000000006,,valido,valido,,sem_motivo,sem_motivo,,48610.224715/2021-37,48610.228236/2024-32,False,True,True,3507902,ns,-0.4227559847002117,0.279,-2.0516251355396107,0,C0_agroindustrial_intensive × ns,ns,7782.536196188832,21652.487895707523,16492.393262691123,21894.510023838862,3715.7292883891687,Brotas,RAÍZEN ENERGIA S.A. - Unidade Paraíso - Brotas/SP,SP,71537.6566668155,2003.8449209826942,2015.0,0.1087893643544373,0.3026725909761532,0.23054142435086952,0.30605573405642694,0.05194088626211321,0.41146195533059043,0.23054142435086952,0.3579966203185401,0.3579966203185401,10y_1985_2024,25,300,,,,,,,,
delta_neea,C0_agroindustrial_intensive,ns,61,08070508015876,RAÍZEN ENERGIA S.A. - Unidade Paraíso - Brotas/SP,Brotas,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,5606895.14907524,7515420.32638828,,66.38,58.18,66.38,t1_2023,-8.199999999999996,,95.35,95.99,95.35,t1_2023,0.6400000000000006,,valido,valido,,sem_motivo,sem_motivo,,48610.224715/2021-37,48610.228236/2024-32,False,True,True,3507902,ns,-0.4227559847002117,0.279,-2.0516251355396107,0,C0_agroindustrial_intensive × ns,ns,7782.536196188832,9454.040372597936,9373.632011163001,8433.033183673784,947.5196839949664,Brotas,RAÍZEN ENERGIA S.A. - Unidade Paraíso - Brotas/SP,SP,77095.56175464182,2001.3879589497244,2010.0,0.10094661766596773,0.12262755672869484,0.12158458668470143,0.10938415898066976,0.012290197547434272,0.4115294991532853,0.4290944901451088,0.15937601070160579,0.36909262102174484,5y_1985_2024,25,300,14490.521347042159,7539.428870485344,16168.219881910438,2906.6302075853537,0.18795532475862275,0.09779329314026829,0.20971661032013908,0.03770165417350175
delta_neea,C0_agroindustrial_intensive,ns,61,08070508015876,RAÍZEN ENERGIA S.A. - Unidade Paraíso - Brotas/SP,Brotas,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,5606895.14907524,7515420.32638828,,66.38,58.18,66.38,t1_2023,-8.199999999999996,,95.35,95.99,95.35,t1_2023,0.6400000000000006,,valido,valido,,sem_motivo,sem_motivo,,48610.224715/2021-37,48610.228236/2024-32,False,True,True,3507902,ns,-0.4227559847002117,0.279,-2.0516251355396107,0,C0_agroindustrial_intensive × ns,ns,7782.536196188832,9454.040372597936,9373.632011163001,8433.033183673784,,Brotas,RAÍZEN ENERGIA S.A. - Unidade Paraíso - Brotas/SP,SP,73241.4118630615,2000.3567981240265,2010.0,0.10625868614793688,0.12908053152052873,0.12798267773276623,0.11514023240623644,,0.4331852309885651,0.4516745366051984,0.11514023240623644,0.3358926656354039,pre_renovabio_1985_2015,25,300,14490.521347042159,7539.428870485344,16168.219881910438,,0.1978460133200995,0.1029394256432647,0.2207524332291675,
delta_neea,C0_agroindustrial_intensive,ns,61,49213747011585,BIOSEV BIOENERGIA S.A. - Usina MB - Morro Agudo-SP,Morro Agudo,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5603690.00942673,7690368.28528379,53.8,49.67,49.67,53.8,t0_2022,-4.129999999999996,98.73,98.21,98.21,98.73,t0_2022,-0.5200000000000102,valido,valido,cancelado,sem_motivo,sem_motivo,renovacao,48610.211662/2019-70,48610.233260/2022-21,48610.233260/2022-21,True,True,True,3531902,ns,0.4000023270651256,0.181,-1.17678145884992,0,C0_agroindustrial_intensive × ns,ns,104663.06513192793,41601.50204651776,14423.563458483828,5712.830615339091,1421.9108937693577,Morro Agudo,BIOSEV BIOENERGIA S.A. - Usina MB - Morro Agudo-SP,SP,167822.872146038,1990.5494565254585,1985.0,0.6236519718292692,0.24788934615727765,0.0859451591671758,0.0340408344958358,0.00847268835044143,0.8715413179865469,0.0859451591671758,0.042513522846277234,0.042513522846277234,10y_1985_2024,25,300,,,,,,,,
delta_neea,C0_agroindustrial_intensive,ns,61,49213747011585,BIOSEV BIOENERGIA S.A. - Usina MB - Morro Agudo-SP,Morro Agudo,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5603690.00942673,7690368.28528379,53.8,49.67,49.67,53.8,t0_2022,-4.129999999999996,98.73,98.21,98.21,98.73,t0_2022,-0.5200000000000102,valido,valido,cancelado,sem_motivo,sem_motivo,renovacao,48610.211662/2019-70,48610.233260/2022-21,48610.233260/2022-21,True,True,True,3531902,ns,0.4000023270651256,0.181,-1.17678145884992,0,C0_agroindustrial_intensive × ns,ns,104663.06513192793,24204.71058743421,4450.571441579333,1972.5464600132962,226.22261922125722,Morro Agudo,BIOSEV BIOENERGIA S.A. - Usina MB - Morro Agudo-SP,SP,169313.82833860058,1989.5383073622008,1985.0,0.6181601713158275,0.14295767111844318,0.02628593001086067,0.011650238373138186,0.0013361142526932186,0.8763018603582926,0.10434167566674185,0.019356463974965682,0.04052509118213815,5y_1985_2024,25,300,19502.247038138146,9631.775807702308,3584.1413131190284,1078.5479394650927,0.11518401792402196,0.05688711844870873,0.021168627207172466,0.006370111349134279
delta_neea,C0_agroindustrial_intensive,ns,61,49213747011585,BIOSEV BIOENERGIA S.A. - Usina MB - Morro Agudo-SP,Morro Agudo,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5603690.00942673,7690368.28528379,53.8,49.67,49.67,53.8,t0_2022,-4.129999999999996,98.73,98.21,98.21,98.73,t0_2022,-0.5200000000000102,valido,valido,cancelado,sem_motivo,sem_motivo,renovacao,48610.211662/2019-70,48610.233260/2022-21,48610.233260/2022-21,True,True,True,3531902,ns,0.4000023270651256,0.181,-1.17678145884992,0,C0_agroindustrial_intensive × ns,ns,104663.06513192793,24204.71058743421,4450.571441579333,1972.5464600132962,,Morro Agudo,BIOSEV BIOENERGIA S.A. - Usina MB - Morro Agudo-SP,SP,168009.05777991423,1989.2963536798482,1985.0,0.6229608481527986,0.14406789078682591,0.02649006845457951,0.011740714971434816,,0.8831072843218943,0.10515200070667098,0.011740714971434816,0.03307373927667271,pre_renovabio_1985_2015,25,300,19502.247038138146,9631.775807702308,3584.1413131190284,,0.1160785453822697,0.05732890794685359,0.021333024305237897,
delta_neea,C0_agroindustrial_intensive,ns,61,51843514000140,TIETÊ AGROINDUSTRIAL S.A. - PARAÍSO - SP,PARAÍSO,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5548660.68469603,7662946.39321125,61.1,63.9,65.58,61.1,t0_2022,4.479999999999997,98.03,99.08,95.58,98.03,t0_2022,-2.450000000000003,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218443/2019-11,48610.220719/2022-27,48610.204539/2024-60,True,True,True,3535705,ns,-0.3611428600848244,0.085,0.6739320684960826,0,C0_agroindustrial_intensive × ns,ns,19056.126111991733,36540.1974892448,39324.0919751373,39757.10823476081,5921.824820309059,PARAÍSO,TIETÊ AGROINDUSTRIAL S.A. - PARAÍSO - SP,SP,140599.34863144372,2003.3183510770123,2015.0,0.13553495302417076,0.2598888106162458,0.2796890053752556,0.28276879389375426,0.0421184370905734,0.3954237636404166,0.2796890053752556,0.32488723098432765,0.32488723098432765,10y_1985_2024,25,300,,,,,,,,
delta_neea,C0_agroindustrial_intensive,ns,61,51843514000140,TIETÊ AGROINDUSTRIAL S.A. - PARAÍSO - SP,PARAÍSO,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5548660.68469603,7662946.39321125,61.1,63.9,65.58,61.1,t0_2022,4.479999999999997,98.03,99.08,95.58,98.03,t0_2022,-2.450000000000003,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218443/2019-11,48610.220719/2022-27,48610.204539/2024-60,True,True,True,3535705,ns,-0.3611428600848244,0.085,0.6739320684960826,0,C0_agroindustrial_intensive × ns,ns,19056.126111991733,12810.885343847085,22146.402930828168,17167.716336975845,1330.022308214973,PARAÍSO,TIETÊ AGROINDUSTRIAL S.A. - PARAÍSO - SP,SP,143793.446291658,2000.941442635094,1990.0,0.13252430206965038,0.08909227558161871,0.15401538458093805,0.11939150760845078,0.009249533567178524,0.39492363286062854,0.4422671410865916,0.16280922605277964,0.3269629316481847,5y_1985_2024,25,300,24920.41873521244,17844.486418462267,23604.227049109515,4913.161057015962,0.17330705520935946,0.12409805091024856,0.16415370559540504,0.034168184877150364
