geocode,municipio,uf,cidade_uf_seeg,muni_key
4107504,Engenheiro Beltrão,PR,Engenheiro Beltrão (PR),ENGENHEIRO BELTRAO|PR
4107538,Entre Rios do Oeste,PR,Entre Rios do Oeste (PR),ENTRE RIOS DO OESTE|PR
4107405,Enéas Marques,PR,Enéas Marques (PR),ENEAS MARQUES|PR
4107520,Esperança Nova,PR,Esperança Nova (PR),ESPERANCA NOVA|PR
4107546,Espigão Alto do Iguaçu,PR,Espigão Alto do Iguaçu (PR),ESPIGAO ALTO DO IGUACU|PR
4107553,Farol,PR,Farol (PR),FAROL|PR
4107603,Faxinal,PR,Faxinal (PR),FAXINAL|PR
4107652,Fazenda Rio Grande,PR,Fazenda Rio Grande (PR),FAZENDA RIO GRANDE|PR
4107736,Fernandes Pinheiro,PR,Fernandes Pinheiro (PR),FERNANDES PINHEIRO|PR
4107751,Figueira,PR,Figueira (PR),FIGUEIRA|PR
4107850,Flor da Serra do Sul,PR,Flor da Serra do Sul (PR),FLOR DA SERRA DO SUL|PR
4107801,Floraí,PR,Floraí (PR),FLORAI|PR
4107900,Floresta,PR,Floresta (PR),FLORESTA|PR
4108007,Florestópolis,PR,Florestópolis (PR),FLORESTOPOLIS|PR
4108106,Flórida,PR,Flórida (PR),FLORIDA|PR
4108205,Formosa do Oeste,PR,Formosa do Oeste (PR),FORMOSA DO OESTE|PR
4108304,Foz do Iguaçu,PR,Foz do Iguaçu (PR),FOZ DO IGUACU|PR
4108452,Foz do Jordão,PR,Foz do Jordão (PR),FOZ DO JORDAO|PR
4108320,Francisco Alves,PR,Francisco Alves (PR),FRANCISCO ALVES|PR
4108403,Francisco Beltrão,PR,Francisco Beltrão (PR),FRANCISCO BELTRAO|PR
4107702,Fênix,PR,Fênix (PR),FENIX|PR
4108502,General Carneiro,PR,General Carneiro (PR),GENERAL CARNEIRO|PR
4108551,Godoy Moreira,PR,Godoy Moreira (PR),GODOY MOREIRA|PR
4108601,Goioerê,PR,Goioerê (PR),GOIOERE|PR
4108650,Goioxim,PR,Goioxim (PR),GOIOXIM|PR
4108700,Grandes Rios,PR,Grandes Rios (PR),GRANDES RIOS|PR
4108908,Guairaçá,PR,Guairaçá (PR),GUAIRACA|PR
4108957,Guamiranga,PR,Guamiranga (PR),GUAMIRANGA|PR
4109005,Guapirama,PR,Guapirama (PR),GUAPIRAMA|PR
4109104,Guaporema,PR,Guaporema (PR),GUAPOREMA|PR
4109203,Guaraci,PR,Guaraci (PR),GUARACI|PR
4109302,Guaraniaçu,PR,Guaraniaçu (PR),GUARANIACU|PR
4109401,Guarapuava,PR,Guarapuava (PR),GUARAPUAVA|PR
4109500,Guaraqueçaba,PR,Guaraqueçaba (PR),GUARAQUECABA|PR
4109609,Guaratuba,PR,Guaratuba (PR),GUARATUBA|PR
4108809,Guaíra,PR,Guaíra (PR),GUAIRA|PR
4109658,Honório Serpa,PR,Honório Serpa (PR),HONORIO SERPA|PR
4109708,Ibaiti,PR,Ibaiti (PR),IBAITI|PR
4109757,Ibema,PR,Ibema (PR),IBEMA|PR
4109807,Ibiporã,PR,Ibiporã (PR),IBIPORA|PR
4109906,Icaraíma,PR,Icaraíma (PR),ICARAIMA|PR
4110003,Iguaraçu,PR,Iguaraçu (PR),IGUARACU|PR
4110052,Iguatu,PR,Iguatu (PR),IGUATU|PR
4110078,Imbaú,PR,Imbaú (PR),IMBAU|PR
4110102,Imbituva,PR,Imbituva (PR),IMBITUVA|PR
4110300,Inajá,PR,Inajá (PR),INAJA|PR
4110409,Indianópolis,PR,Indianópolis (PR),INDIANOPOLIS|PR
4110201,Inácio Martins,PR,Inácio Martins (PR),INACIO MARTINS|PR
4110508,Ipiranga,PR,Ipiranga (PR),IPIRANGA|PR
4110607,Iporã,PR,Iporã (PR),IPORA|PR
4110656,Iracema do Oeste,PR,Iracema do Oeste (PR),IRACEMA DO OESTE|PR
4110706,Irati,PR,Irati (PR),IRATI|PR
4110805,Iretama,PR,Iretama (PR),IRETAMA|PR
4110904,Itaguajé,PR,Itaguajé (PR),ITAGUAJE|PR
4110953,Itaipulândia,PR,Itaipulândia (PR),ITAIPULANDIA|PR
4111001,Itambaracá,PR,Itambaracá (PR),ITAMBARACA|PR
4111100,Itambé,PR,Itambé (PR),ITAMBE|PR
4111209,Itapejara d'Oeste,PR,Itapejara d'Oeste (PR),ITAPEJARA DOESTE|PR
4111258,Itaperuçu,PR,Itaperuçu (PR),ITAPERUCU|PR
4111308,Itaúna do Sul,PR,Itaúna do Sul (PR),ITAUNA DO SUL|PR
4111506,Ivaiporã,PR,Ivaiporã (PR),IVAIPORA|PR
4111605,Ivatuba,PR,Ivatuba (PR),IVATUBA|PR
4111555,Ivaté,PR,Ivaté (PR),IVATE|PR
4111407,Ivaí,PR,Ivaí (PR),IVAI|PR
4111704,Jaboti,PR,Jaboti (PR),JABOTI|PR
4111803,Jacarezinho,PR,Jacarezinho (PR),JACAREZINHO|PR
4111902,Jaguapitã,PR,Jaguapitã (PR),JAGUAPITA|PR
4112009,Jaguariaíva,PR,Jaguariaíva (PR),JAGUARIAIVA|PR
4112108,Jandaia do Sul,PR,Jandaia do Sul (PR),JANDAIA DO SUL|PR
4112207,Janiópolis,PR,Janiópolis (PR),JANIOPOLIS|PR
4112306,Japira,PR,Japira (PR),JAPIRA|PR
4112405,Japurá,PR,Japurá (PR),JAPURA|PR
4112504,Jardim Alegre,PR,Jardim Alegre (PR),JARDIM ALEGRE|PR
4112603,Jardim Olinda,PR,Jardim Olinda (PR),JARDIM OLINDA|PR
4112702,Jataizinho,PR,Jataizinho (PR),JATAIZINHO|PR
4112751,Jesuítas,PR,Jesuítas (PR),JESUITAS|PR
4112801,Joaquim Távora,PR,Joaquim Távora (PR),JOAQUIM TAVORA|PR
4112900,Jundiaí do Sul,PR,Jundiaí do Sul (PR),JUNDIAI DO SUL|PR
4112959,Juranda,PR,Juranda (PR),JURANDA|PR
4113007,Jussara,PR,Jussara (PR),JUSSARA|PR
4113106,Kaloré,PR,Kaloré (PR),KALORE|PR
4113205,Lapa,PR,Lapa (PR),LAPA|PR
4113254,Laranjal,PR,Laranjal (PR),LARANJAL|PR
4113304,Laranjeiras do Sul,PR,Laranjeiras do Sul (PR),LARANJEIRAS DO SUL|PR
4113403,Leópolis,PR,Leópolis (PR),LEOPOLIS|PR
4113429,Lidianópolis,PR,Lidianópolis (PR),LIDIANOPOLIS|PR
4113452,Lindoeste,PR,Lindoeste (PR),LINDOESTE|PR
4113502,Loanda,PR,Loanda (PR),LOANDA|PR
4113601,Lobato,PR,Lobato (PR),LOBATO|PR
4113700,Londrina,PR,Londrina (PR),LONDRINA|PR
4113734,Luiziana,PR,Luiziana (PR),LUIZIANA|PR
4113759,Lunardelli,PR,Lunardelli (PR),LUNARDELLI|PR
4113809,Lupionópolis,PR,Lupionópolis (PR),LUPIONOPOLIS|PR
4113908,Mallet,PR,Mallet (PR),MALLET|PR
4114005,Mamborê,PR,Mamborê (PR),MAMBORE|PR
4114203,Mandaguari,PR,Mandaguari (PR),MANDAGUARI|PR
4114104,Mandaguaçu,PR,Mandaguaçu (PR),MANDAGUACU|PR
4114302,Mandirituba,PR,Mandirituba (PR),MANDIRITUBA|PR
4114351,Manfrinópolis,PR,Manfrinópolis (PR),MANFRINOPOLIS|PR
4114401,Mangueirinha,PR,Mangueirinha (PR),MANGUEIRINHA|PR
4114500,Manoel Ribas,PR,Manoel Ribas (PR),MANOEL RIBAS|PR
4114609,Marechal Cândido Rondon,PR,Marechal Cândido Rondon (PR),MARECHAL CANDIDO RONDON|PR
4114708,Maria Helena,PR,Maria Helena (PR),MARIA HELENA|PR
4114807,Marialva,PR,Marialva (PR),MARIALVA|PR
4115002,Marilena,PR,Marilena (PR),MARILENA|PR
4115101,Mariluz,PR,Mariluz (PR),MARILUZ|PR
4114906,Marilândia do Sul,PR,Marilândia do Sul (PR),MARILANDIA DO SUL|PR
4115200,Maringá,PR,Maringá (PR),MARINGA|PR
4115358,Maripá,PR,Maripá (PR),MARIPA|PR
4115309,Mariópolis,PR,Mariópolis (PR),MARIOPOLIS|PR
4115408,Marmeleiro,PR,Marmeleiro (PR),MARMELEIRO|PR
4115457,Marquinho,PR,Marquinho (PR),MARQUINHO|PR
4115507,Marumbi,PR,Marumbi (PR),MARUMBI|PR
4115606,Matelândia,PR,Matelândia (PR),MATELANDIA|PR
4115705,Matinhos,PR,Matinhos (PR),MATINHOS|PR
4115739,Mato Rico,PR,Mato Rico (PR),MATO RICO|PR
4115754,Mauá da Serra,PR,Mauá da Serra (PR),MAUA DA SERRA|PR
4115804,Medianeira,PR,Medianeira (PR),MEDIANEIRA|PR
4115853,Mercedes,PR,Mercedes (PR),MERCEDES|PR
4115903,Mirador,PR,Mirador (PR),MIRADOR|PR
4116000,Miraselva,PR,Miraselva (PR),MIRASELVA|PR
4116059,Missal,PR,Missal (PR),MISSAL|PR
4116109,Moreira Sales,PR,Moreira Sales (PR),MOREIRA SALES|PR
4116208,Morretes,PR,Morretes (PR),MORRETES|PR
4116307,Munhoz de Melo,PR,Munhoz de Melo (PR),MUNHOZ DE MELO|PR
4116406,Nossa Senhora das Graças,PR,Nossa Senhora das Graças (PR),NOSSA SENHORA DAS GRACAS|PR
4116505,Nova Aliança do Ivaí,PR,Nova Aliança do Ivaí (PR),NOVA ALIANCA DO IVAI|PR
4116604,Nova América da Colina,PR,Nova América da Colina (PR),NOVA AMERICA DA COLINA|PR
4116703,Nova Aurora,PR,Nova Aurora (PR),NOVA AURORA|PR
4116802,Nova Cantu,PR,Nova Cantu (PR),NOVA CANTU|PR
4116901,Nova Esperança,PR,Nova Esperança (PR),NOVA ESPERANCA|PR
4116950,Nova Esperança do Sudoeste,PR,Nova Esperança do Sudoeste (PR),NOVA ESPERANCA DO SUDOESTE|PR
4117008,Nova Fátima,PR,Nova Fátima (PR),NOVA FATIMA|PR
4117057,Nova Laranjeiras,PR,Nova Laranjeiras (PR),NOVA LARANJEIRAS|PR
4117107,Nova Londrina,PR,Nova Londrina (PR),NOVA LONDRINA|PR
4117206,Nova Olímpia,PR,Nova Olímpia (PR),NOVA OLIMPIA|PR
4117255,Nova Prata do Iguaçu,PR,Nova Prata do Iguaçu (PR),NOVA PRATA DO IGUACU|PR
4117214,Nova Santa Bárbara,PR,Nova Santa Bárbara (PR),NOVA SANTA BARBARA|PR
4117222,Nova Santa Rosa,PR,Nova Santa Rosa (PR),NOVA SANTA ROSA|PR
4117271,Nova Tebas,PR,Nova Tebas (PR),NOVA TEBAS|PR
4117297,Novo Itacolomi,PR,Novo Itacolomi (PR),NOVO ITACOLOMI|PR
4117305,Ortigueira,PR,Ortigueira (PR),ORTIGUEIRA|PR
4117404,Ourizona,PR,Ourizona (PR),OURIZONA|PR
4117453,Ouro Verde do Oeste,PR,Ouro Verde do Oeste (PR),OURO VERDE DO OESTE|PR
4117503,Paiçandu,PR,Paiçandu (PR),PAICANDU|PR
4117602,Palmas,PR,Palmas (PR),PALMAS|PR
4117701,Palmeira,PR,Palmeira (PR),PALMEIRA|PR
4117800,Palmital,PR,Palmital (PR),PALMITAL|PR
4117909,Palotina,PR,Palotina (PR),PALOTINA|PR
4118105,Paranacity,PR,Paranacity (PR),PARANACITY|PR
4118204,Paranaguá,PR,Paranaguá (PR),PARANAGUA|PR
4118303,Paranapoema,PR,Paranapoema (PR),PARANAPOEMA|PR
4118402,Paranavaí,PR,Paranavaí (PR),PARANAVAI|PR
4118006,Paraíso do Norte,PR,Paraíso do Norte (PR),PARAISO DO NORTE|PR
4118451,Pato Bragado,PR,Pato Bragado (PR),PATO BRAGADO|PR
4118501,Pato Branco,PR,Pato Branco (PR),PATO BRANCO|PR
4118600,Paula Freitas,PR,Paula Freitas (PR),PAULA FREITAS|PR
4118709,Paulo Frontin,PR,Paulo Frontin (PR),PAULO FRONTIN|PR
4118808,Peabiru,PR,Peabiru (PR),PEABIRU|PR
4118857,Perobal,PR,Perobal (PR),PEROBAL|PR
4119152,Pinhais,PR,Pinhais (PR),PINHAIS|PR
4119251,Pinhal de São Bento,PR,Pinhal de São Bento (PR),PINHAL DE SAO BENTO|PR
4119202,Pinhalão,PR,Pinhalão (PR),PINHALAO|PR
4119301,Pinhão,PR,Pinhão (PR),PINHAO|PR
4119509,Piraquara,PR,Piraquara (PR),PIRAQUARA|PR
4119400,Piraí do Sul,PR,Piraí do Sul (PR),PIRAI DO SUL|PR
4119608,Pitanga,PR,Pitanga (PR),PITANGA|PR
4119657,Pitangueiras,PR,Pitangueiras (PR),PITANGUEIRAS|PR
4119103,Piên,PR,Piên (PR),PIEN|PR
4119707,Planaltina do Paraná,PR,Planaltina do Paraná (PR),PLANALTINA DO PARANA|PR
4119806,Planalto,PR,Planalto (PR),PLANALTO|PR
4119905,Ponta Grossa,PR,Ponta Grossa (PR),PONTA GROSSA|PR
4119954,Pontal do Paraná,PR,Pontal do Paraná (PR),PONTAL DO PARANA|PR
4120002,Porecatu,PR,Porecatu (PR),PORECATU|PR
4120101,Porto Amazonas,PR,Porto Amazonas (PR),PORTO AMAZONAS|PR
4120150,Porto Barreiro,PR,Porto Barreiro (PR),PORTO BARREIRO|PR
4120200,Porto Rico,PR,Porto Rico (PR),PORTO RICO|PR
4120309,Porto Vitória,PR,Porto Vitória (PR),PORTO VITORIA|PR
4120333,Prado Ferreira,PR,Prado Ferreira (PR),PRADO FERREIRA|PR
4120358,Pranchita,PR,Pranchita (PR),PRANCHITA|PR
4120408,Presidente Castelo Branco,PR,Presidente Castelo Branco (PR),PRESIDENTE CASTELO BRANCO|PR
4120507,Primeiro de Maio,PR,Primeiro de Maio (PR),PRIMEIRO DE MAIO|PR
4120606,Prudentópolis,PR,Prudentópolis (PR),PRUDENTOPOLIS|PR
4118907,Pérola,PR,Pérola (PR),PEROLA|PR
4119004,Pérola d'Oeste,PR,Pérola d'Oeste (PR),PEROLA DOESTE|PR
4120655,Quarto Centenário,PR,Quarto Centenário (PR),QUARTO CENTENARIO|PR
4120705,Quatiguá,PR,Quatiguá (PR),QUATIGUA|PR
4120804,Quatro Barras,PR,Quatro Barras (PR),QUATRO BARRAS|PR
4120853,Quatro Pontes,PR,Quatro Pontes (PR),QUATRO PONTES|PR
4120903,Quedas do Iguaçu,PR,Quedas do Iguaçu (PR),QUEDAS DO IGUACU|PR
4121000,Querência do Norte,PR,Querência do Norte (PR),QUERENCIA DO NORTE|PR
4121109,Quinta do Sol,PR,Quinta do Sol (PR),QUINTA DO SOL|PR
4121208,Quitandinha,PR,Quitandinha (PR),QUITANDINHA|PR
4121257,Ramilândia,PR,Ramilândia (PR),RAMILANDIA|PR
4121307,Rancho Alegre,PR,Rancho Alegre (PR),RANCHO ALEGRE|PR
4121356,Rancho Alegre D'Oeste,PR,Rancho Alegre D'Oeste (PR),RANCHO ALEGRE DOESTE|PR
4121406,Realeza,PR,Realeza (PR),REALEZA|PR
4121505,Rebouças,PR,Rebouças (PR),REBOUCAS|PR
4121604,Renascença,PR,Renascença (PR),RENASCENCA|PR
4121703,Reserva,PR,Reserva (PR),RESERVA|PR
4121752,Reserva do Iguaçu,PR,Reserva do Iguaçu (PR),RESERVA DO IGUACU|PR
4121802,Ribeirão Claro,PR,Ribeirão Claro (PR),RIBEIRAO CLARO|PR
4121901,Ribeirão do Pinhal,PR,Ribeirão do Pinhal (PR),RIBEIRAO DO PINHAL|PR
4122008,Rio Azul,PR,Rio Azul (PR),RIO AZUL|PR
4122107,Rio Bom,PR,Rio Bom (PR),RIO BOM|PR
4122156,Rio Bonito do Iguaçu,PR,Rio Bonito do Iguaçu (PR),RIO BONITO DO IGUACU|PR
4122172,Rio Branco do Ivaí,PR,Rio Branco do Ivaí (PR),RIO BRANCO DO IVAI|PR
4122206,Rio Branco do Sul,PR,Rio Branco do Sul (PR),RIO BRANCO DO SUL|PR
4122305,Rio Negro,PR,Rio Negro (PR),RIO NEGRO|PR
4122404,Rolândia,PR,Rolândia (PR),ROLANDIA|PR
4122503,Roncador,PR,Roncador (PR),RONCADOR|PR
4122602,Rondon,PR,Rondon (PR),RONDON|PR
4122651,Rosário do Ivaí,PR,Rosário do Ivaí (PR),ROSARIO DO IVAI|PR
4122701,Sabáudia,PR,Sabáudia (PR),SABAUDIA|PR
4122800,Salgado Filho,PR,Salgado Filho (PR),SALGADO FILHO|PR
4122909,Salto do Itararé,PR,Salto do Itararé (PR),SALTO DO ITARARE|PR
4123006,Salto do Lontra,PR,Salto do Lontra (PR),SALTO DO LONTRA|PR
4123105,Santa Amélia,PR,Santa Amélia (PR),SANTA AMELIA|PR
4123204,Santa Cecília do Pavão,PR,Santa Cecília do Pavão (PR),SANTA CECILIA DO PAVAO|PR
4123303,Santa Cruz de Monte Castelo,PR,Santa Cruz de Monte Castelo (PR),SANTA CRUZ DE MONTE CASTELO|PR
4123402,Santa Fé,PR,Santa Fé (PR),SANTA FE|PR
4123501,Santa Helena,PR,Santa Helena (PR),SANTA HELENA|PR
4123600,Santa Inês,PR,Santa Inês (PR),SANTA INES|PR
4123709,Santa Isabel do Ivaí,PR,Santa Isabel do Ivaí (PR),SANTA ISABEL DO IVAI|PR
4123808,Santa Izabel do Oeste,PR,Santa Izabel do Oeste (PR),SANTA IZABEL DO OESTE|PR
4123824,Santa Lúcia,PR,Santa Lúcia (PR),SANTA LUCIA|PR
4123857,Santa Maria do Oeste,PR,Santa Maria do Oeste (PR),SANTA MARIA DO OESTE|PR
4123907,Santa Mariana,PR,Santa Mariana (PR),SANTA MARIANA|PR
4123956,Santa Mônica,PR,Santa Mônica (PR),SANTA MONICA|PR
4124020,Santa Tereza do Oeste,PR,Santa Tereza do Oeste (PR),SANTA TEREZA DO OESTE|PR
4124053,Santa Terezinha de Itaipu,PR,Santa Terezinha de Itaipu (PR),SANTA TEREZINHA DE ITAIPU|PR
4124004,Santana do Itararé,PR,Santana do Itararé (PR),SANTANA DO ITARARE|PR
4124103,Santo Antônio da Platina,PR,Santo Antônio da Platina (PR),SANTO ANTONIO DA PLATINA|PR
4124202,Santo Antônio do Caiuá,PR,Santo Antônio do Caiuá (PR),SANTO ANTONIO DO CAIUA|PR
4124301,Santo Antônio do Paraíso,PR,Santo Antônio do Paraíso (PR),SANTO ANTONIO DO PARAISO|PR
4124400,Santo Antônio do Sudoeste,PR,Santo Antônio do Sudoeste (PR),SANTO ANTONIO DO SUDOESTE|PR
4124509,Santo Inácio,PR,Santo Inácio (PR),SANTO INACIO|PR
4126207,Sapopema,PR,Sapopema (PR),SAPOPEMA|PR
4126256,Sarandi,PR,Sarandi (PR),SARANDI|PR
4126272,Saudade do Iguaçu,PR,Saudade do Iguaçu (PR),SAUDADE DO IGUACU|PR
4126306,Sengés,PR,Sengés (PR),SENGES|PR
4126355,Serranópolis do Iguaçu,PR,Serranópolis do Iguaçu (PR),SERRANOPOLIS DO IGUACU|PR
4126405,Sertaneja,PR,Sertaneja (PR),SERTANEJA|PR
4126504,Sertanópolis,PR,Sertanópolis (PR),SERTANOPOLIS|PR
4126603,Siqueira Campos,PR,Siqueira Campos (PR),SIQUEIRA CAMPOS|PR
4126652,Sulina,PR,Sulina (PR),SULINA|PR
4124608,São Carlos do Ivaí,PR,São Carlos do Ivaí (PR),SAO CARLOS DO IVAI|PR
4124707,São Jerônimo da Serra,PR,São Jerônimo da Serra (PR),SAO JERONIMO DA SERRA|PR
4125209,São Jorge d'Oeste,PR,São Jorge d'Oeste (PR),SAO JORGE DOESTE|PR
4125308,São Jorge do Ivaí,PR,São Jorge do Ivaí (PR),SAO JORGE DO IVAI|PR
4125357,São Jorge do Patrocínio,PR,São Jorge do Patrocínio (PR),SAO JORGE DO PATROCINIO|PR
4125407,São José da Boa Vista,PR,São José da Boa Vista (PR),SAO JOSE DA BOA VISTA|PR
4125456,São José das Palmeiras,PR,São José das Palmeiras (PR),SAO JOSE DAS PALMEIRAS|PR
4125506,São José dos Pinhais,PR,São José dos Pinhais (PR),SAO JOSE DOS PINHAIS|PR
4124806,São João,PR,São João (PR),SAO JOAO|PR
