cidade,cnpj_clean,dem_area_1985,dem_area_1995,dem_area_2005,dem_area_2015,dem_area_2024,dem_area_le12_1985,dem_area_le12_1995,dem_area_le12_2005,dem_area_le12_2015,dem_area_le12_2024,dem_cane_area_le12_total_ha,dem_cane_area_total_ha,dem_elevation_x_area_total,dem_slope_x_area_1985,dem_slope_x_area_1995,dem_slope_x_area_2005,dem_slope_x_area_2015,dem_slope_x_area_2024,dem_slope_x_area_total,emissor,uf,schema,share_cane_slope_le12,mean_cane_slope_pct,mean_cane_elevation_m,share_slope_le12_1985,mean_slope_pct_1985,share_slope_le12_1995,mean_slope_pct_1995,share_slope_le12_2005,mean_slope_pct_2005,share_slope_le12_2015,mean_slope_pct_2015,share_slope_le12_2024,mean_slope_pct_2024,dem_area_1990,dem_area_2000,dem_area_2010,dem_area_2020,dem_area_le12_1990,dem_area_le12_2000,dem_area_le12_2010,dem_area_le12_2020,dem_slope_x_area_1990,dem_slope_x_area_2000,dem_slope_x_area_2010,dem_slope_x_area_2020,share_slope_le12_1990,mean_slope_pct_1990,share_slope_le12_2000,mean_slope_pct_2000,share_slope_le12_2010,mean_slope_pct_2010,share_slope_le12_2020,mean_slope_pct_2020
Capinópolis,03937452000435,0.0,187.32773170576377,7665.908263637944,9632.006532436113,2216.2047776958525,0.0,185.8863381962566,7523.899791046306,9475.951565868072,2150.397047293274,45790.606977897536,46612.06736818985,23891777.005376212,0.0,944.98229975864,37605.257545738474,45427.47365431424,11976.851551302916,225145.63998368193,CRV industrial Ltda. - Capinópolis - MG,MG,5y_1985_2024,0.9823766583060224,4.83020069041888,512.5663450336688,,,0.9923054985165187,5.044540341965633,0.9814753232483574,4.905518857317041,0.9837982910370211,4.716304282117715,0.9703061147305181,5.404217007308787,158.9741406813264,35.52746683359146,15872.892003917079,10843.226451282173,152.01789278537035,34.76439446210861,15654.265515104811,10613.424433141332,870.0292850285769,178.29358977079391,73411.78894224249,54730.96311552584,0.9562428966991539,5.472772372285409,0.9785216217340506,5.018471781450405,0.9862264237192369,4.624978795554464,0.9788068598241193,5.047479489746716
Lambari D'Oeste,04165520000105,0.0,0.0,622.3368781432509,2517.2193025127053,244.1711691915989,0.0,0.0,620.3520105034113,2496.771795205772,243.22185848653316,9965.7179620862,10042.571211181581,1988538.616177559,0.0,0.0,2211.9522427916527,9284.530443057418,876.988428145647,37865.568614795804,AGROPECUÁRIA NOVO MILÊNIO LTDA. - Lambari D'Oeste - MT,MT,5y_1985_2024,0.9923472537581003,3.770505363470621,198.0109052115542,,,,,0.996810621852008,3.554268307851267,0.9918769464041045,3.688407455714938,0.9961121097621447,3.591695248252189,0.0,44.76173770427704,2934.598282240331,3679.4838413894176,0.0,44.76173770427704,2910.6243155300617,3649.9862446561456,0.0,180.48256628215313,10882.015750825405,14429.599183693528,,,1.0,4.032072380087867,0.991830579723516,3.7081790092638696,0.9919832242768776,3.9216367854043184
Mirassol D'oeste,04165520000296,0.0,0.0,0.0,2796.2464223942043,78.96834097057581,0.0,0.0,0.0,2783.8437729841353,78.1072618290782,7286.739258184824,7335.996315872114,1648608.2033876532,0.0,0.0,0.0,9546.201202878532,329.9716064631939,27014.85056570108,AGROPECUÁRIA NOVO MILÊNIO LTDA. - Mirassol D'oeste - MT,MT,5y_1985_2024,0.9932855667360796,3.6825060158838854,224.72860296027346,,,,,,,0.9955645363331571,3.41393416775653,0.9890958942417385,4.178530312370926,0.0,1.8075317963957787,730.008475344292,3728.9655453666464,0.0,1.635385476052761,724.0726111211029,3699.0802267744557,0.0,16.44868792593479,2710.939884225469,14411.289184207952,,,0.9047616641177336,9.100082199789515,0.9918687735503487,3.713573164951154,0.9919856275879716,3.864688211483857
Monte Aprazível,04171382000177,2812.075371961471,3910.557305980021,21116.974779013563,17377.92022966579,1369.2928392594351,2507.3556000696385,3538.1054449556796,18802.012548872855,15187.588871081083,1155.590551917693,90010.84446775916,102077.8350033884,49202399.829191886,19650.689056155905,26287.322232926475,146638.4136301777,125934.3636228732,10569.592951002774,726241.7109759236,CENTRAL ENERGETICA MORENO DE MONTE APRAZÍVEL AÇÚCAR E ÁLCOOL LTDA EM RECUPERAÇÃO JUDICIAL - Monte Aprazível - SP,SP,5y_1985_2024,0.8817863786469542,7.1145877158524815,482.00865376463605,0.8916388319708213,6.987966699644047,0.9047573448278617,6.722142184881916,0.8903743431828427,6.944101376486449,0.8739589473517321,7.246802952167491,0.8439323706261982,7.719015719617147,4475.790072123502,7975.587948030233,37676.05002643854,5363.58643091584,4061.3955593912624,7108.465106572182,32999.08146587946,4651.2493190193,31076.506644570476,55514.02940601969,271413.26383397554,39157.52959822177,0.9074142204941186,6.943244911803132,0.8912778785578801,6.960493667395423,0.8758636174100763,7.203867274927064,0.8671901495255839,7.3006243308613135
Onda Verde,04248044000277,7518.987477980816,7928.105515109967,20441.875280573084,15144.551290931307,1391.19029123526,7268.287179861203,7560.511301719852,19552.88024329215,14400.685585479614,1292.8517267727968,101222.24107902116,106344.49103110378,54427605.818742186,40568.34513541278,46100.2278139642,116887.4402371003,89822.6636740814,8785.990371064052,620686.8677333569,Onda Verde Agrocomercial S. A. - Onda Verde - SP,SP,5y_1985_2024,0.9518334245392697,5.836568135455344,511.8046575898617,0.9666577050628449,5.395453211515016,0.9536340412360145,5.814784846909895,0.9565110820274993,5.718039007320632,0.9508822882129808,5.9310217878735045,0.9293133620310513,6.315448308126728,12708.800648161156,11190.232248893468,23989.644522515493,6031.10375570319,12129.46755865748,10594.500890053927,22767.081773446705,5655.974819737382,73261.53326701363,66381.70052944703,141771.93937319066,37107.027332082915,0.9544148102136215,5.764629983208831,0.9467632712539591,5.932111063736957,0.9490378964172916,5.9097140535004815,0.9378009480252972,6.152609677290565
Pontal,04969941000199,127546.86528976914,11371.081155664342,1465.1518086012088,704.0924459713347,322.950078030924,126200.2701897363,11081.443579488496,1431.5118121098362,659.2927794834854,302.4589401712312,162830.13432158984,165100.0167597775,89414511.51221684,554870.8426968739,55798.04656153216,6943.662885645675,3908.027990392669,1900.1820096853316,735702.6798419795,Usina Bela Vista S.A. - Pontal - SP,SP,5y_1985_2024,0.98625147057683,4.456102999144063,541.5778463688227,0.9894423504883985,4.350329123622778,0.9745285806854375,4.9070133083816,0.9770399242632141,4.739210534282342,0.9363724653712971,5.550447264068183,0.9365501380751156,5.883825826180418,17632.599392005188,4590.3793183149955,1029.4162410748647,437.4810303455475,17284.33904866509,4480.746567723447,986.2682028217059,403.80320139021853,82301.853307122,21867.987884185015,5512.059621689074,2600.016884853676,0.9802490639299613,4.667596165341258,0.9761168428599944,4.763873825619309,0.9580849451062616,5.354548919816593,0.9230187673995184,5.943153427246969
Guaraci,05242560000176,925.5616854741,5168.18724866752,20445.04886307439,20631.4944717503,1051.2853453906437,906.1676372005367,4955.188547181557,19733.134772939986,19958.181211766365,986.371746828334,89182.95169930019,92566.82449884691,46089343.79861637,4632.353651969982,29877.343614357946,112818.47206729026,108987.06604922326,6240.180333205123,508141.9039488573,USINA VERTENTE LTDA. - Guaraci - SP,SP,5y_1985_2024,0.9634440003979086,5.489460254253262,497.90347727862803,0.9790461850593684,5.004910774366328,0.9587865742401498,5.781010280163712,0.9651791445986619,5.518131691582829,0.9673647848969027,5.282557993966648,0.9382531119196866,5.935762693321245,4277.064497207864,7771.558040537613,26811.47669972333,5485.147647021156,4077.4206845759177,7396.524915139174,25948.523754268128,5221.438429400236,25134.692636543867,45069.952185152026,143732.96185048475,31648.88156063019,0.9533222347331266,5.876622307882473,0.9517428650159709,5.79934576182284,0.9678140463832002,5.360874503863785,0.9519230411666066,5.769923363470059
Ouroeste,05553456000100,4.543879896402359,976.2989335602699,6389.079199165807,26180.771184741247,3640.2223423352134,4.375696122646332,932.2113906389652,6198.461433521146,24857.611020239074,3461.4475264071543,67893.86746075944,71389.62824344114,30440655.24778584,27.055248469114304,5395.422738874835,33046.373068481866,152197.4305506799,20887.985435574075,412624.2365245588,Usina Ouroeste Açúcar e Álcool Ltda. - Ouroeste - SP,SP,5y_1985_2024,0.9510326518193787,5.779890534203311,426.4016496063285,0.9629867475394348,5.954217339797084,0.9548421683095252,5.526404417138246,0.9701650645261137,5.172321713087635,0.9494606115623767,5.813328777701708,0.9508890394279118,5.738107036114275,693.5118327120356,1672.6613647510314,23330.066432604544,8502.473073674595,652.9666779989413,1604.1460613589952,22118.42470190937,8064.222952563126,4096.288386842141,9008.82164118617,138334.82386980488,49630.03558464594,0.9415364629691478,5.906587593211302,0.9590381503178712,5.385920803238673,0.9480652258665726,5.929465493354848,0.9484561588947124,5.8371294039508035
Rio Brilhante,05620523000235,0.0,635.016334503334,180.27138186246157,44661.304005819446,1976.046823098262,0.0,632.0223971748761,179.60686526447535,44290.16584922914,1935.8856507295193,79382.31898179391,80075.88107704242,26246447.59152998,0.0,2492.655138126191,650.9011204838753,196329.34141356207,9908.213460417355,349041.0034075959,Usina Eldorado em Recuperacao Judicial - Rio Brilhante/MS,MS,5y_1985_2024,0.9913386891793146,4.358878088044731,327.7697009200287,,,0.9952852593456522,3.9253401884154275,0.9963137987232316,3.6106736064212437,0.9916899390904048,4.395960793889493,0.9796760016517354,5.014159251996962,1599.4841645251886,138.77011996682953,22854.46216356363,8030.52608370328,1592.4149471562282,138.77011996682953,22689.116565715332,7924.336586557532,6603.522927929899,492.72235434283226,96024.55032486911,36539.096667864695,0.995580314250214,4.128532857272878,1.0,3.5506372298345537,0.9927652816038741,4.201566837917497,0.9867767695367751,4.550025276926151
Serranópolis​,05643160000172,0.0,68.02891589444057,43.830921553075314,8159.461834677411,1910.2664965283052,0.0,59.10785750787632,39.07142239809036,7428.309978317455,1746.9222514141716,19126.790601847508,20920.030339410463,15000071.307672417,0.0,499.81920631095477,302.4178087115288,54165.242695722925,12430.467772005702,136829.91629350858,ENERGÉTICA SERRANÓPOLIS LTDA. - Serranópolis​ - GO,GO,5y_1985_2024,0.9142812076049078,6.540617488290149,717.0195771377225,,,0.8688637284708913,7.347158186182425,0.8914122955589326,6.899645227521122,0.9103921470344296,6.638335198226266,0.9144913835786821,6.507190381340343,6.201201796531677,15.285420030355453,4806.533879540861,5910.421669389483,5.436718568205833,14.521085806190968,4426.771025665104,5406.650262170417,41.67906533181667,88.25590166449547,30667.367146894336,38634.66669686682,0.8767201498339534,6.721127081387307,0.949995863859378,5.773861725044341,0.9209902887625058,6.380349731316947,0.9147655725092955,6.536702262202146
Planalto,05928246000141,1641.4231178295963,5869.238676345612,16724.06766534752,22350.8380617019,1596.144007520027,1430.237550497055,5501.171655458124,15255.902242106347,20104.40521635489,1390.56907343096,99232.28274610615,109615.50337332355,48041231.06856743,11864.552974708817,34673.92407774358,106912.79073616909,150885.5129296797,11487.733553911541,722804.7347907207,COPLASA - ACUCAR E ALCOOL LTDA EM RECUPERACAO JUDICIAL - Planalto - SP,SP,5y_1985_2024,0.9052759846218588,6.5940009628841,438.27040509909233,0.8713399579678239,7.2282112063810535,0.937288796522983,5.907737952025619,0.9122124202903561,6.392750428634879,0.8994922320520828,6.750776526282548,0.8712052715039953,7.197178637885155,4207.256570428054,9142.16153222752,42073.03703366463,6011.336708258706,3863.81642312089,8401.505246985631,37896.73135006168,5387.9439880905775,26870.330313027778,57126.88262054979,282546.9471585308,40436.060426399934,0.9183695737214757,6.386663105334206,0.9189845549511501,6.248728204940241,0.9007367668689739,6.715629939727233,0.8962971547889379,6.7266337569889645
Suzanápolis,05938884000143,1.091908022761345,1129.4112028498569,4222.906930470964,10053.211949018843,2776.6731518996107,0.5039446130394936,1065.5366654553834,3915.092808955616,9343.845091548184,2560.2489446890704,42679.31350905557,45841.87714420518,16850803.595295683,14.250822484493256,6840.13843529125,27278.479124501293,63890.86384445172,17973.286198797938,289924.18355781643,VALE DO PARANÁ S.A. AÇÚCAR E ÁLCOOL – Suzanápolis/SP,SP,5y_1985_2024,0.9310114717771896,6.324439608914781,367.5853748808751,0.46152661445334875,13.051303028669125,0.9434443918802132,6.0563755858198025,0.9271084760845016,6.459644878192718,0.9294387842345361,6.355268760715548,0.9220562898940851,6.472957102099626,538.0007076045754,1143.8439607170867,19186.641441497995,6790.095892123499,511.56130291579984,1008.5431484279679,17950.431326223505,6323.550276227033,3167.6171321781244,8338.007183413996,119707.76976194554,42713.77105475215,0.9508561897502035,5.887756442332207,0.8817139252068111,7.289462085533782,0.9355692282547824,6.239120594761027,0.9312902758210443,6.290599092171888
SANTA JULIANA,05980986000127,180.06530697643757,1095.8658221043793,1572.5754798123064,22096.8746858676,1216.5430608438219,171.37579971551895,1063.8042411111442,1476.7480511432768,19497.824115942945,954.9939281695906,54640.277271714076,60282.5604182156,62250325.20443973,1116.777875304222,5425.611448396246,8969.941073714577,146460.50885393954,10065.022123112574,364000.25597361434,AGROINDUSTRIAL SANTA JULIANA LTDA. - SANTA JULIANA - MG,MG,5y_1985_2024,0.906402728959127,6.038234830244939,1032.6423558085885,0.951742468292042,6.20207131543867,0.9707431508981021,4.950981533466846,0.939063383666349,5.7039812644065755,0.8823792682506854,6.6281096732476215,0.7850062680947645,8.273461455718014,540.9140634144346,468.13469947412904,22909.17042825117,10202.416871471323,508.60040901402635,450.1720193280309,21380.715874883997,9136.042832405543,3265.39826095671,2174.4320598829026,122874.09936059322,63648.4649177144,0.940261020028887,6.03681523890209,0.9616292486622414,4.6448854620807065,0.933281977269578,5.363533338992804,0.8954782918106742,6.238567362964012
Jaíba,06044698000808,72.3620758280158,0.08636525273323059,103.28241319209337,3064.567048445344,53.37193854153156,72.3620758280158,0.08636525273323059,103.28241319209337,3063.8762948662043,53.37193854153156,8693.373626478016,8694.15075892955,4175636.6630096436,169.14103980362415,0.2796121835708618,231.06160587072372,7974.7571127563715,135.06213729083538,22180.4783462435,Sada Bio-Energia e Agricultura Ltda. - Jaíba - MG,MG,5y_1985_2024,0.9999106143345011,2.551195506181265,480.28114289609584,1.0,2.337426585240929,1.0,3.2375541635308154,1.0,2.237182485666517,0.9997745999456954,2.6022459246900698,1.0,2.530583317406324,5.960352644324303,2.072434440255165,3860.58262462914,1531.8655059561133,5.960352644324303,2.072434440255165,3860.58262462914,1531.7791270837188,18.05065381526947,4.6027481108903885,9728.531222864985,3918.9922135472298,1.0,3.0284540013682006,1.0,2.2209378600771,1.0,2.5199645154077075,0.9999436119737283,2.5583135061855136
Itapagipe,06059962000100,241.85429747402668,409.50569659976975,2626.9310296467415,19805.135171706217,1591.9706317037342,240.08685315400362,404.67721429823655,2551.5623395484745,19455.977828723717,1554.0114697441456,61443.22033979773,62717.65203400499,29198929.7532115,1148.4636043906212,2121.064939100894,14200.27194012912,99561.9806736083,8207.393450953565,320280.43942333217,USINA ITAPAGIPE ACUCAR E ALCOOL LTDA. - Itapagipe - MG,MG,5y_1985_2024,0.9796798564219803,5.106703281074342,465.5615892218044,0.9926921111657614,4.748576380016392,0.9882089984544163,5.179573707307706,0.9713092238632537,5.405650844985721,0.9823703630419393,5.027079078755462,0.976155865438947,5.155493001884071,417.41944456982844,1830.5920135495123,30012.782809723893,5781.4609390312835,409.84708494830363,1788.0231341686901,29417.529825219342,5621.50458999282,2116.1896493984787,9550.877635464774,152852.62701521837,30521.570515068073,0.981859111452442,5.069695906426491,0.9767458401076047,5.21737097330915,0.9801666846997042,5.092917507326091,0.9723328842440878,5.279214170420762
São João da Boa Vista,06252818003799,6208.7699519028265,7886.317570619782,6084.891757991297,4006.1700864630297,458.46430903050833,5545.183346596244,6752.498851940299,4761.984627946394,3338.794661903615,348.1476582301014,45011.43982280601,54154.246853238204,38423349.24093659,42608.77670630262,59479.294836589645,52093.58219450525,31321.34603004701,4084.7293051520396,426272.1908668587,Abengoa Bioenergia Agroindustrial Ltda. - Em Recuperação Judicial - Unidade São João - São João da Boa Vista - SP,SP,5y_1985_2024,0.8311710057530697,7.871445281513861,709.5168241387707,0.8931210834920352,6.862676027035619,0.8562296396858925,7.5420872040681965,0.7825915098148578,8.561135393425968,0.8334131077423557,7.818276646786114,0.7593778869424141,8.909590615221092,10657.612532834006,7810.325729612831,9599.997152035932,1441.6977627479853,9062.41563705244,6325.708235665894,7743.197116489241,1133.5096869817842,81330.84293699177,64283.05362873679,78627.12853014808,12443.436698385314,0.8503232416390558,7.631244116487389,0.8099160591576848,8.230521473004352,0.806583272250981,8.190328318323838,0.7862325351890875,8.631099402323535
Sebastianópolis do Sul,06315338002324,473.9456122432853,1808.6873627315842,10383.082685814212,20753.86414879531,2043.4936157685577,447.1880900030042,1709.9987054230244,9712.0977020543,19028.810733383365,1853.9810740156793,77308.95207314153,83792.08680099457,39472613.18358876,2862.893751199222,11053.892847798152,67834.71394422223,141653.33070170265,14427.009058406189,563241.9312166426,COFCO INTERNATIONAL BRASIL S.A. - Unidade Sebastianópolis - Sebastianópolis do Sul - SP,SP,5y_1985_2024,0.9226283175969775,6.721898841764581,471.0780539138003,0.9435430531498497,6.040553340389708,0.9454363095900031,6.111555305558128,0.9353770932907393,6.533195968563437,0.91688037451512,6.825395487130291,0.907260516846977,7.059972660095732,2492.8043634490937,3233.397633664895,37105.609519939615,5497.201858588059,2341.8606853607826,3082.627491794556,34162.32572951764,4970.061861589171,16284.8043043413,19622.221481493874,250814.07651882965,38688.98860864931,0.939448245397219,6.532724566403326,0.9533709865125842,6.068607608663666,0.9206781985661674,6.7594652065760705,0.9041075786265047,7.037942139273466
Meridiano,06315338002405,31.212665252387524,2927.3497551686037,7155.432718602815,30276.70604801853,2957.516521841376,30.625069342553616,2637.9997819793575,6443.386478408527,27141.387963555786,2605.290683634667,73424.70728306426,81946.33011505123,36470554.22483662,168.09540025889874,20352.189588039706,50614.53059449214,214253.08301205514,21742.3653998022,580605.3116682688,COFCO INTERNATIONAL BRASIL S.A. - Unidade Meridiano - Meridiano - SP,SP,5y_1985_2024,0.8960097075729595,7.0851899145832276,445.05414914411165,0.9811744397640326,5.385486913714963,0.9011563368270694,6.952428404602272,0.9004887239952521,7.0735806742901275,0.8964445445455604,7.07649909710297,0.8809048620335652,7.3515617712475905,922.285978024526,4009.57484981704,25580.058804004246,8086.192774321693,813.1395775304413,3576.7385223267415,23119.038659456015,7057.100546830164,6655.298973221346,28416.832634355444,178431.6828915724,59971.23317447151,0.8816566627979437,7.216090379555098,0.8920493210121644,7.0872433359492275,0.9037914586747162,6.975421137954581,0.8727346408609639,7.416498078664984
